filename,author,realname,author_birth_year,author_death_year,author_sex,title,year,firstprint_description,edition_year,edition,genre,id
2000s/givargizov.zapiski_vydayushchegosya_dvoechnika.2005_2016.vert,"Гераскина, Лия Борисовна;Гиваргизов, Артур Александрович",,1910;1965,2010;None,ж;м,Записки выдающегося двоечника,2005,"Записки выдающегося двоечника [Сб. рассказов : Для детей мл. и сред. шк. возраста], М.: Эгмонт, 2005",2016,"Записки выдающегося двоечника, М.: Время, 2016",realism:school,givargizov.zapiski_vydayushchegosya_dvoechnika
2000s/golitsyn.ya_poznayu_mir_sokrovishcha_zemli.2001.vert,"Дунаева, Юлия Александровна",,1964,None,ж,Я познаю мир. Сокровища Земли,2001,"Я познаю мир. Сокровища Земли, М.: АСТ, 2001",2001,"Я познаю мир. Сокровища Земли, М.: АСТ, 2001",nonfiction:encyclopedia,golitsyn.ya_poznayu_mir_sokrovishcha_zemli
2000s/golovacheva.fantom_yavlyaetsya_nochyu.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Фантом является ночью,2002,"Фантом является ночью [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",2002,"Фантом является ночью [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",horror,golovacheva.fantom_yavlyaetsya_nochyu
2000s/golovachyova.duh_svetyashcheysya_maski.2002.vert,"Головачева, Вера Александровна",,None,None,ж,Дух светящейся маски,2002,"Дух светящейся маски [Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Дух светящейся маски [Для сред. шк. возраста], М.: Эксмо, 2002",horror,golovachyova.duh_svetyashcheysya_maski
2000s/golovachyova.monstry_idut_po_pyatam.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Монстры идут по пятам,2003,"Монстры идут по пятам [Повесть : Для сред. шк. возраста], М.: Эксмо, 2003",2003,"Монстры идут по пятам [Повесть : Для сред. шк. возраста], М.: Эксмо, 2003",horror,golovachyova.monstry_idut_po_pyatam
2000s/golovachyova.pernatyy_bespredel.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Пернатый беспредел,2008,"Пернатый беспредел, Научная книга, 2008",2008,"Пернатый беспредел, Научная книга, 2008",horror,golovachyova.pernatyy_bespredel
2000s/golovachyova.podarok_nechistoy_sily.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Подарок нечистой силы,2002,"Подарок нечистой силы [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Подарок нечистой силы [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",horror,golovachyova.podarok_nechistoy_sily
2000s/golovachyova.povelitel_mutantov.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Повелитель мутантов,2002,"Повелитель мутантов [Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Повелитель мутантов [Для сред. шк. возраста], М.: Эксмо, 2002",horror,golovachyova.povelitel_mutantov
2000s/golovachyova.prozrachnyy_gost.2002.vert,"Гиваргизов, Артур Александрович",,1965,None,м,Прозрачный гость,2002,"Прозрачный гость [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Прозрачный гость [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",horror,golovachyova.prozrachnyy_gost
2000s/golovachyova.shar_chernogo_maga.2002.vert,"Гиваргизов, Артур Александрович;Головачева, Вера Александровна",,1965;None,None;None,м;ж,Шар чёрного мага,2002,"Шар черного мага [Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Шар черного мага [Для сред. шк. возраста], М.: Эксмо, 2002",horror,golovachyova.shar_chernogo_maga
2000s/goralik_linor.agata_vozvratshaetsya_domoj.2008_2016.vert,"Горалик, Линор None","Горалик, Юлия Борисовна",1975,None,ж,Агата возвращается домой,2008,"Агата возвращается домой, М.: Livebook, 2008",2016,"Агата возвращается домой, М.: Livebook, 2016",skazka,goralik_linor.agata_vozvratshaetsya_domoj
2000s/gordienko.volchi_yagodyi.2002.vert,"Гордиенко, Галина Анатольевна","Таисия, Удальцова None",None,None,ж,Волчьи ягоды,2002,"Волчьи ягоды [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",2002,"Волчьи ягоды [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",horror,gordienko.volchi_yagodyi
2000s/gorkavyj.astrovitjanka.2008.vert,"Горькавый, Николай Николаевич",,1959,None,м,Астровитянка,2008,"Астровитянка, ACT; Астрель-СПб; ВКТ, 2008",2008,"Астровитянка, ACT; Астрель-СПб; ВКТ, 2008",fantasy,gorkavyj.astrovitjanka
2000s/gusev.agentyi_shkolnoy_bezopasnosti.2007_2014.vert,"Гусев, Валерий Борисович",,1941,None,м,Агенты школьной безопасности,2007,"Агенты школьной безопасности [Повесть : Для среднего школьного возраста], М.: Эксмо, 2007",2014,"Агенты школьной безопасности [Повесть : Для среднего школьного возраста], М.: Эксмо, 2014",detective,gusev.agentyi_shkolnoy_bezopasnosti
2000s/gusev.deti_shpionov.2008.vert,"Гусев, Валерий Борисович",,1941,None,м,Дети шпионов,2008,"Дети шпионов 2008 [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",2008,"Дети шпионов 2008 [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",detective,gusev.deti_shpionov
2000s/gusev.doktor_vorovskih_nauk.2001.vert,"Гусев, Валерий Борисович",,1941,None,м,Доктор воровских наук,2001,"Доктор воровских наук [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2001",2001,"Доктор воровских наук [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2001",detective,gusev.doktor_vorovskih_nauk
2000s/gusev.dva_dunduka_iz_sunduka.2005.vert,"Гусев, Валерий Борисович",,1941,None,м,Два дундука из сундука,2005,"Два дундука из сундука [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",2005,"Два дундука из сундука [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",detective,gusev.dva_dunduka_iz_sunduka
2000s/gusev.dyadyushka_v_zakone.2002.vert,"Гусев, Валерий Борисович",,1941,None,м,Дядюшка в законе,2002,"Дядюшка в законе [Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",2002,"Дядюшка в законе [Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",detective,gusev.dyadyushka_v_zakone
2000s/gusev.feyerverk_v_probirke.2005.vert,"Гусев, Валерий Борисович",,1941,None,м,Фейерверк в пробирке,2005,"Фейерверк в пробирке [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",2005,"Фейерверк в пробирке [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",detective,gusev.feyerverk_v_probirke
2000s/gusev.grabyozh_sred_bela_dnya.2002.vert,"Гусев, Валерий Борисович",,1941,None,м,Грабеж средь бела дня,2002,"Грабеж средь бела дня [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",2002,"Грабеж средь бела дня [Повесть : Для сред. шк. возраста], М.: Эксмо-Пресс, 2002",detective,gusev.grabyozh_sred_bela_dnya
2000s/gusev.hozyain_chyornoy_zhemchuzhinyi.2009.vert,"Гусев, Валерий Борисович",,1941,None,м,Хозяин чёрной жемчужины,2009,"Хозяин черной жемчужины [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",2009,"Хозяин черной жемчужины [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",detective,gusev.hozyain_chyornoy_zhemchuzhinyi
2000s/gusev.kanikulyi_s_nevidimkoy.2000.vert,"Гусев, Валерий Борисович",,1941,None,м,Каникулы с невидимкой,2000,"Каникулы с невидимкой [Повесть], М.: Эксмо-Пресс, 2000",2000,"Каникулы с невидимкой [Повесть], М.: Эксмо-Пресс, 2000",detective,gusev.kanikulyi_s_nevidimkoy
2000s/gusev.kollektsiya_v_begah.2009.vert,"Гусев, Валерий Борисович",,1941,None,м,Коллекция в бегах,2006,"Коллекция в бегах [Повесть : Для среднего школьного возраста], М.: Эксмо, 2006",2006,"Коллекция в бегах [Повесть : Для среднего школьного возраста], М.: Эксмо, 2006",detective,gusev.kollektsiya_v_begah
2000s/gusev.million_v_kopilke.2001.vert,"Гусев, Валерий Борисович",,1941,None,м,Миллион в копилке,2001,"Миллион в копилке [Повесть], М.: Эксмо-Пресс, 2001",2001,"Миллион в копилке [Повесть], М.: Эксмо-Пресс, 2001",detective,gusev.million_v_kopilke
2000s/gusev.napadenie_golodnogo_pyilesosa.2005.vert,"Гусев, Валерий Борисович",,1941,None,м,Нападение голодного пылесоса,2005,"Нападение голодного пылесоса [Повесть : Для сред. шк. возраста], М.: Эксмо, 2005",2005,"Нападение голодного пылесоса [Повесть : Для сред. шк. возраста], М.: Эксмо, 2005",detective,gusev.napadenie_golodnogo_pyilesosa
2000s/gusev.naslednik_sobaki_baskerviley.2003.vert,"Гусев, Валерий Борисович",,1941,None,м,Наследник собаки Баскервилей,2003,"Наследник собаки Баскервилей [Для сред. шк. возраста], М.: Эксмо, 2003",2003,"Наследник собаки Баскервилей [Для сред. шк. возраста], М.: Эксмо, 2003",detective,gusev.naslednik_sobaki_baskerviley
2000s/gusev.neulovimaya_kollektsiya.2000.vert,"Гусев, Валерий Борисович",,1941,None,м,Неуловимая коллекция,2000,"Неуловимая коллекция [Повесть], М.: Эксмо-Пресс, Эксмо-Маркет, 2000",2000,"Неуловимая коллекция [Повесть], М.: Эксмо-Пресс, Эксмо-Маркет, 2000",detective,gusev.neulovimaya_kollektsiya
2000s/gusev.operatsiya_bremenskie_muzyikantyi.2000.vert,"Гусев, Валерий Борисович",,1941,None,м,Операция «Бременские музыканты»,2000,"Операция «Бременские музыканты» [Повесть], М.: Эксмо-Пресс, 2000",2000,"Операция «Бременские музыканты» [Повесть], М.: Эксмо-Пресс, 2000",detective,gusev.operatsiya_bremenskie_muzyikantyi
2000s/gusev.ostorozhno_snezhnyiy_chelovek.2004.vert,"Гусев, Валерий Борисович",,1941,None,м,Осторожно: снежный человек!,2004,"Осторожно: снежный человек! [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",2004,"Осторожно: снежный человек! [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",detective,gusev.ostorozhno_snezhnyiy_chelovek
2000s/gusev.piastryi_dlya_yunyih_piratov.2007.vert,"Гусев, Валерий Борисович",,1941,None,м,Пиастры для юных пиратов,2007,"Пиастры для юных пиратов [Повесть : Для среднего школьного возраста], М.: Эксмо, 2007",2007,"Пиастры для юных пиратов [Повесть : Для среднего школьного возраста], М.: Эксмо, 2007",detective,gusev.piastryi_dlya_yunyih_piratov
2000s/gusev.pismo_dyade_holmsu.2006.vert,"Гусев, Валерий Борисович",,1941,None,м,Письмо дяде Холмсу,2006,"Письмо дяде Холмсу [Повесть : Для среднего шк. возраста], М.: Эксмо, 2006",2006,"Письмо дяде Холмсу [Повесть : Для среднего шк. возраста], М.: Эксмо, 2006",detective,gusev.pismo_dyade_holmsu
2000s/gusev.pod_devyatoy_sosnoy_v_chistom_pole.2005.vert,"Гусев, Валерий Борисович",,1941,None,м,Под девятой сосной в чистом поле,2005,"Под девятой сосной в чистом поле [Повесть : Для сред. шк. возраста], М.: Эксмо, 2005",2005,"Под девятой сосной в чистом поле [Повесть : Для сред. шк. возраста], М.: Эксмо, 2005",detective,gusev.pod_devyatoy_sosnoy_v_chistom_pole
2000s/gusev.pohischenie_chyornogo_kvadrata.2003.vert,"Гусев, Валерий Борисович",,1941,None,м,Похищение чёрного квадрата,2004,"Похищение «Черного квадрата» [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",2004,"Похищение «Черного квадрата» [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",detective,gusev.pohischenie_chyornogo_kvadrata
2000s/gusev.popalis_kotoryie_kusalis.2006.vert,"Гусев, Валерий Борисович",,1941,None,м,"Попались, которые кусались!",2006,"Попались, которые кусались! [Повесть : Для среднего шк. возраста], М.: Эксмо, 2006",2006,"Попались, которые кусались! [Повесть : Для среднего шк. возраста], М.: Эксмо, 2006",detective,gusev.popalis_kotoryie_kusalis
2000s/gusev.privet_ot_tyoti_moti.2004.vert,"Гусев, Валерий Борисович",,1941,None,м,Привет от тёти Моти,2004,"Привет от тети Моти [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",2004,"Привет от тети Моти [Повесть : Для сред. шк. возраста], М.: Эксмо, 2004",detective,gusev.privet_ot_tyoti_moti
2000s/gusev.privet_ot_verblyuda.2002.vert,"Гусев, Валерий Борисович",,1941,None,м,Привет от верблюда,2002,"Привет от верблюда [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Привет от верблюда [Повесть : Для сред. шк. возраста], М.: Эксмо, 2002",detective,gusev.privet_ot_verblyuda
2000s/gusev.prividenie_s_broshkoy.2008.vert,"Гусев, Валерий Борисович",,1941,None,м,Привидение с брошкой,2008,"Привидение с брошкой [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",2008,"Привидение с брошкой [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",detective,gusev.prividenie_s_broshkoy
2000s/gusev.privideniya_na_tsyipochkah.2007.vert,"Гусев, Валерий Борисович",,1941,None,м,Привидения на цыпочках,2007,"Привидения на цыпочках [Повесть : Для среднего школьного возраста], М.: Эксмо, 2007",2007,"Привидения на цыпочках [Повесть : Для среднего школьного возраста], М.: Эксмо, 2007",detective,gusev.privideniya_na_tsyipochkah
2000s/gusev.professor_bez_shtanov.2005.vert,"Гусев, Валерий Борисович",,1941,None,м,Профессор без штанов,2005,"Профессор без штанов [Повесть], М.: Эксмо, 2005",2005,"Профессор без штанов [Повесть], М.: Эксмо, 2005",detective,gusev.professor_bez_shtanov
2000s/gusev.salon_nedobryih_uslug.2008.vert,"Гусев, Валерий Борисович",,1941,None,м,Салон недобрых услуг,2008,"Салон недобрых услуг [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",2008,"Салон недобрых услуг [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",detective,gusev.salon_nedobryih_uslug
2000s/gusev.shpargalka_dlya_grabiteley.2009.vert,"Гусев, Валерий Борисович",,1941,None,м,Шпаргалка для грабителей,2009,"Шпаргалка для грабителей [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",2009,"Шпаргалка для грабителей [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",detective,gusev.shpargalka_dlya_grabiteley
2000s/gusev.shpion_na_batareykah.2008.vert,"Гусев, Валерий Борисович",,1941,None,м,Шпион на батарейках,2008,"Шпион на батарейках [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",2008,"Шпион на батарейках [Повесть : Для среднего школьного возраста], М.: Эксмо, 2008",detective,gusev.shpion_na_batareykah
2000s/gusev.sokrovische_zatonuvshego_korablya.2000.vert,"Гусев, Валерий Борисович",,1941,None,м,Сокровище затонувшего корабля,2000,"Сокровище затонувшего корабля [Повесть], М.: Эксмо-Пресс, 2000",2000,"Сокровище затонувшего корабля [Повесть], М.: Эксмо-Пресс, 2000",detective,gusev.sokrovische_zatonuvshego_korablya
2000s/gusev.tri_kilo_veselya.2006.vert,"Гусев, Валерий Борисович",,1941,None,м,Три кило веселья,2006,"Три кило веселья [Повесть : Для среднего школьного возраста], М.: Эксмо, 2006",2006,"Три кило веселья [Повесть : Для среднего школьного возраста], М.: Эксмо, 2006",detective,gusev.tri_kilo_veselya
2000s/gusev.tusovka_na_ostrove_skeleta.2007.vert,"Гусев, Валерий Борисович",,1941,None,м,Тусовка на острове Скелета,2007,"Тусовка на острове Скелета. Повесть [Для среднего школьного возраста], М.: Эксмо, 2007",2007,"Тусовка на острове Скелета. Повесть [Для среднего школьного возраста], М.: Эксмо, 2007",detective,gusev.tusovka_na_ostrove_skeleta
2000s/gusev.velikiy_zhulik_bolshoy_papa.2003.vert,"Гусев, Валерий Борисович",,1941,None,м,Великий жулик Большой папа,2003,"Великий жулик Большой папа [Повесть : Для сред. шк. возраста], М.: Эксмо, 2003",2003,"Великий жулик Большой папа [Повесть : Для сред. шк. возраста], М.: Эксмо, 2003",detective,gusev.velikiy_zhulik_bolshoy_papa
2000s/gusev.voryuga_v_kletochku.2003_2006.vert,"Гусев, Валерий Борисович",,1941,None,м,Ворюга в клеточку,2003,"Ворюга в клеточку [Повесть : Для сред. шк. возраста], М.: Эксмо, 2003",2006,"Ворюга в клеточку [Повесть : Для сред. шк. возраста], М.: Эксмо, 2006",detective,gusev.voryuga_v_kletochku
2000s/gusev.vrag_iz_proshlogo.2009.vert,"Гусев, Валерий Борисович",,1941,None,м,Враг из прошлого,2009,"Враг из прошлого [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",2009,"Враг из прошлого [Повесть : Для среднего школьного возраста], М.: Эксмо, 2009",detective,gusev.vrag_iz_proshlogo
2000s/gusev.vrednyie_igrushki.2001.vert,"Гусев, Валерий Борисович",,1941,None,м,Вредные игрушки,2001,"Вредные игрушки [Повесть], М.: Эксмо-Пресс, 2001",2001,"Вредные игрушки [Повесть], М.: Эксмо-Пресс, 2001",detective,gusev.vrednyie_igrushki
2000s/gusev.zasada_pod_oblakami.2001.vert,"Гусев, Валерий Борисович",,1941,None,м,Засада под облаками,2001,"Засада под облаками [Повесть], М.: Эксмо-Пресс, 2001",2001,"Засада под облаками [Повесть], М.: Эксмо-Пресс, 2001",detective,gusev.zasada_pod_oblakami
2000s/hort.oblom_velikih_kombinatorov.2005.vert,"Хорт, Александр Николаевич",,1941,None,ж,Облом великих комбинаторов,2005,"Облом великих комбинаторов [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",2005,"Облом великих комбинаторов [Повесть : Для среднего школьного возраста], М.: Эксмо, 2005",detective,hort.oblom_velikih_kombinatorov
2000s/istomin.ya_poznayu_mir_istoriya_russkikh_tsarey.2009.vert,"Голицын, М. С.",,None,None,м,Я познаю мир. История русских царей,2009,"Я познаю мир. История русских царей, М.: Астрель, 2009",2009,"Я познаю мир. История русских царей, М.: Астрель, 2009",nonfiction:encyclopedia,istomin.ya_poznayu_mir_istoriya_russkikh_tsarey
2000s/ivanov_ustinova.kladbischenskiy_fantom.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Кладбищенский фантом,2000,"Кладбищенский фантом [Повесть], М.: Эксмо-Пресс, 2000",2000,"Кладбищенский фантом [Повесть], М.: Эксмо-Пресс, 2000",horror,ivanov_ustinova.kladbischenskiy_fantom
2000s/ivanov_ustinova.koshmaryi_serebryanyih_prudov.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Кошмары серебряных прудов,2000,"Кошмары Серебряных прудов [Повесть], М.: Эксмо-Пресс, 2000",2000,"Кошмары Серебряных прудов [Повесть], М.: Эксмо-Пресс, 2000",horror,ivanov_ustinova.koshmaryi_serebryanyih_prudov
2000s/ivanov_ustinova.proklyatie_staryih_mogil.2001.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Проклятие старых могил,2001,"Проклятие старых могил [Повесть], М.: Эксмо-Пресс, 2001",2001,"Проклятие старых могил [Повесть], М.: Эксмо-Пресс, 2001",horror,ivanov_ustinova.proklyatie_staryih_mogil
2000s/ivanov_ustinova.uroki_bez_pravil.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Уроки без правил,2000,"Уроки без правил [Повесть], М.: Эксмо-Пресс, 2000",2000,"Уроки без правил [Повесть], М.: Эксмо-Пресс, 2000",realism:school,ivanov_ustinova.uroki_bez_pravil
2000s/ivanov_ustinova.zagadka_broshennoy_lodki.2002.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка брошенной лодки,2002,"Загадка брошенной лодки [Для сред. шк. возраста], М.: Эксмо, 2002",2002,"Загадка брошенной лодки [Для сред. шк. возраста], М.: Эксмо, 2002",detective,ivanov_ustinova.zagadka_broshennoy_lodki
2000s/ivanov_ustinova.zagadka_krasnyih_granatov.2001.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка красных гранатов,2001,"Загадка красных гранатов [Повесть], М.: Эксмо-Пресс, 2001",2001,"Загадка красных гранатов [Повесть], М.: Эксмо-Пресс, 2001",detective,ivanov_ustinova.zagadka_krasnyih_granatov
2000s/ivanov_ustinova.zagadka_podslushannyih_razgovorov.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка подслушанных разговоров,2000,"Загадка подслушанных разговоров [Повесть], М.: Планета детства и др., 2000",2000,"Загадка подслушанных разговоров [Повесть], М.: Планета детства и др., 2000",detective,ivanov_ustinova.zagadka_podslushannyih_razgovorov
2000s/ivanov_ustinova.zagadka_propavshego_soseda.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка пропавшего соседа,2000,"Загадка пропавшего соседа [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",2000,"Загадка пропавшего соседа [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",detective,ivanov_ustinova.zagadka_propavshego_soseda
2000s/ivanov_ustinova.zagadka_sorvavsheysya_vstrechi.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка сорвавшейся встречи,2000,"Загадка сорвавшейся встречи [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",2000,"Загадка сорвавшейся встречи [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",detective,ivanov_ustinova.zagadka_sorvavsheysya_vstrechi
2000s/ivanov_ustinova.zagadka_starinnyih_chasov.2000.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка старинных часов,2000,"Загадка старинных часов [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",2000,"Загадка старинных часов [Повесть : Для сред. шк. возраста], М.: Планета детства и др., 2000",detective,ivanov_ustinova.zagadka_starinnyih_chasov
2000s/ivanov_ustinova.zagadka_zolotoy_chalmyi.2001.vert,"Иванов, Антон Давидович;Устинова, Анна Вячеславовна",,1950;1959,None;None,м;ж,Загадка золотой чалмы,2001,"Загадка золотой чалмы [Для сред. шк. возраста], М.: Эксмо-Пресс, 2001",2001,"Загадка золотой чалмы [Для сред. шк. возраста], М.: Эксмо-Пресс, 2001",detective,ivanov_ustinova.zagadka_zolotoy_chalmyi
2000s/ivanova.sekrety_moei_mamy.2008.vert,"Иванова, Н. С.",,None,None,ж,Секреты моей мамы : энциклопедия взрослых тайн для девочек,2008,"Секреты моей мамы. Энциклопедия взрослых тайн для девочек, М.: Рипол Классик, 2008",2008,"Секреты моей мамы. Энциклопедия взрослых тайн для девочек, М.: Рипол Классик, 2008",nonfiction:girls,ivanova.sekrety_moei_mamy
2000s/karganova.pesenka_myshonka.2005_2010.vert,"Карганова, Екатерина Георгиевна",,1922,None,ж,Песенка Мышонка,2005,"Голубой вагон и другие песенки из мультфильмов, М.: Астрель, АСТ, 2005",2010,"Песенка Мышонка, М.: Русич, 2010",skazka,karganova.pesenka_myshonka
2000s/kasatkina.ya_poznayu_mir_botanika.2009.vert,"Истомин, Сергей Витальевич",,1957,None,м,Я познаю мир. Ботаника,2003,"Я познаю мир. Ботаника, М.: Астрель, 2003",2003,"Я познаю мир. Ботаника, М.: Астрель, 2003",nonfiction:encyclopedia,kasatkina.ya_poznayu_mir_botanika
2000s/kim_anatolii.arina.2005.vert,"Ким, Анатолий Андреевич",,1939,None,м,Арина,2005,"Арина [Роман-сказка для чтения вслух маленьким детям], М.: Роман-газета 2005",2005,"Арина [Роман-сказка для чтения вслух маленьким детям], М.: Роман-газета 2005",skazka,kim_anatolii.arina
2000s/kiselyov.kulisyi_ili_postoronnim_vhod_razreshyon.2009.vert,"Киселев, Геннадий Анатольевич",,1949,None,м,"Кулисы, или Посторонним вход разрешён!",2009,"Кулисы или... Посторонним вход разрешен! [Повесть], М.: Грифон, 2009",2009,"Кулисы или... Посторонним вход разрешен! [Повесть], М.: Грифон, 2009",realism,kiselyov.kulisyi_ili_postoronnim_vhod_razreshyon
2000s/kollektiv.ya_poznayu_mir_zhivaya_priroda_ot_a_do_ya.2008.vert,"Касаткина, Юлия Николаевна",,None,None,ж,Я познаю мир. Живая природа от А до Я,2006,"Я познаю мир. Живая природа от А до Я, М.: Астрель, 2006",2006,"Я познаю мир. Живая природа от А до Я, М.: Астрель, 2006",nonfiction:encyclopedia,kollektiv.ya_poznayu_mir_zhivaya_priroda_ot_a_do_ya
2000s/konovalova.encyclopedia_sovrmennoi_devochki.2009.vert,"Коновалова, А. В.",,None,None,ж,Энциклопедия современной девочки ,2009,"Энциклопедия современной девочки, М.: Рипол Классик, 2009",2009,"Энциклопедия современной девочки, М.: Рипол Классик, 2009",nonfiction:girls,konovalova.encyclopedia_sovrmennoi_devochki
2000s/kozlov.novogodnjaja_skazka.2004.vert,"Козлов, Сергей Григорьевич",,1939,2010,м,Новогодняя сказка,2004,"Новогодняя сказка, М.: Самовар, 2004",2004,"Новогодняя сказка, М.: Самовар, 2004",skazka,kozlov.novogodnjaja_skazka
2000s/krapivin.gvadelorka.2009.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Гваделорка,2009,"Гваделорка [Фантастический роман], М.: Эксмо, 2009",2009,"Гваделорка [Фантастический роман], М.: Эксмо, 2009",realism,krapivin.gvadelorka
2000s/krapivin.steklyannye_tajny_simki_zujka.2005_2006.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Стеклянные тайны Симки Зуйка,2005,"Стеклянные тайны Симки Зуйка [Роман], М.: Эксмо, 2005",2006,"Стеклянные тайны Симки Зуйка, М.: Эксмо, 2006",realism,krapivin.steklyannye_tajny_simki_zujka
2000s/krapivin.trofejnaya_banka_razbitaya_na_duehli.2008.vert,"Крапивин, Владислав Петрович",,1938,2020,м,"Трофейная банка, разбитая на дуэли",2008,"Трофейная банка, разбитая на дуэли. повести [Для младшего и среднего школьного возраста], М.: Эксмо, 2008",2008,"Трофейная банка, разбитая на дуэли. повести [Для младшего и среднего школьного возраста], М.: Эксмо, 2008",realism,krapivin.trofejnaya_banka_razbitaya_na_duehli
2000s/krapivin_vladislav.ampula_grina.2007_2007.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Ампула Грина,2007,"Ампула Грина. Роман о песчинках времени [Фантастический роман], М.: Эксмо, 2007",2007,"Ампула Грина. Роман о песчинках времени [Фантастический роман], М.: Эксмо, 2007",skazka,krapivin_vladislav.ampula_grina
2000s/krapivin_vladislav.belyye_bashni_rodiny.2001_2005.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Белые башни родины,2007,"Струна и люстра, М.: Эксмо, 2007",2007,"Струна и люстра, М.: Эксмо, 2007",biography,krapivin_vladislav.belyye_bashni_rodiny
2000s/krapivin_vladislav.brig_artemida.2008.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Бриг Артемида,2008,"Бриг «Артемида», М.: Эксмо, 2008",2008,"Бриг «Артемида», М.: Эксмо, 2008",realism:adventure,krapivin_vladislav.brig_artemida
2000s/krapivin_vladislav.daggi_tits.2008.vert,"Крапивин, Владислав Петрович",,1938,2020,м,Дагги-Тиц,2008,"Дагги-Тиц, М.: Эксмо, 2008",2008,"Дагги-Тиц, М.: Эксмо, 2008",realism,krapivin_vladislav.daggi_tits
